time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.101826133275,0.0294900196052,11.7719207633,6.27119623148,0.0285911398823,0.0,-0.252175891297,0.00960372097826,2.67023351542,0.0219171650609,-0.0174071438718,0.0,445.9383798016419,445.8562078226502,445.60922558270414,449.1904526357109
1.3800000000000008,-0.117658207241,0.0297769130645,11.9391294861,6.27276643456,0.0273271121498,0.0,-0.275406573945,0.000142867476038,2.90283397262,0.0335475841326,-0.029631668185,0.0,484.2658427831486,483.3454787204842,483.2023991844954,484.07843565983967
1.4400000000000008,-0.134741269947,0.0295781811234,12.1162686334,6.27442928356,0.0251735047465,0.0,-0.293828246169,-0.00657372069838,3.00155651767,0.012280086304,-0.0529410037718,0.0,445.0642749093642,443.1516750285409,446.0646973448142,444.3247218782028
1.5000000000000009,-0.152843098263,0.029020320637,12.2978026937,6.27606275576,0.0224220235543,0.0,-0.309288267045,-0.0118993202059,3.0494603154,0.0470411679708,-0.034522938914,0.0,428.1024193406086,429.66534221946637,427.5524530716926,430.5040945786047
1.560000000000001,-0.171864472806,0.0281680789888,12.4840564228,6.27882661543,0.0203343535033,0.0,-0.324538076503,-0.0162180580004,3.15870837646,0.0440360248281,-0.0353431120037,0.0,447.7956819125855,447.7284537795884,449.78920723895214,449.54698376475596
1.620000000000001,-0.191744768493,0.0271168729779,12.6762315489,6.281884254,0.018328605439,0.0,-0.337928976316,-0.0185328809608,3.24688842067,0.0620895420867,-0.0298531010306,0.0,443.52174491422704,443.97197291169044,440.9795365508043,442.4699705725927
1.680000000000001,-0.212410197827,0.0259923690054,12.8748535974,0.0018629937536,0.0166407367345,0.0,-0.350729979814,-0.0185679867152,3.37348553367,0.0173608358511,-0.0248927909186,0.0,454.5206537839992,454.91783039240966,457.4400383049378,453.8655941147352
1.740000000000001,-0.233804396854,0.0249217081089,13.0807759021,0.00277269299398,0.0154487209121,0.0,-0.362267335538,-0.0170191076987,3.49024456332,0.0103543889457,-0.0113454242889,0.0,452.05779489357474,453.1481753356688,453.5203721513986,452.9571417158417
1.8000000000000012,-0.25579372841,0.023947462225,13.288805251,0.00311079807375,0.0148055210636,0.0,-0.370660767635,-0.0154149819625,3.44420822311,-0.0060452196154,-0.00949760814021,0.0,400.65174451663836,400.8198321934338,400.862762002952,399.3695745675575
1.8600000000000012,-0.278269534422,0.0230707300388,13.4935737236,0.00298415266178,0.014342445683,0.0,-0.378496807648,-0.0138271315828,3.38159613957,0.00478175760813,-0.00437700131312,0.0,394.33994540046564,394.8128088540242,393.4715586297517,394.47272963290624
1.9200000000000013,-0.301330125993,0.0223147644414,13.7030458649,0.00335084706987,0.0138777684803,0.0,-0.390139213362,-0.0113345365687,3.60014654832,0.00864683127816,-0.015513585594,0.0,483.1986048420031,482.3584198052924,483.7103270839906,484.00120886058903
1.9800000000000013,-0.325024257547,0.0217055619443,13.9219065146,0.00338808594217,0.0127529683654,0.0,-0.399559643917,-0.00893572031573,3.69490866002,-0.0246986640983,-0.0261561646071,0.0,447.96980897963095,447.103566555167,448.8996840843139,446.1854819986151
2.0400000000000014,-0.349282230266,0.0212391272033,14.148337507,0.00189124848089,0.011354133217,0.0,-0.408871568261,-0.00677812523519,3.85227769121,-0.0254491760823,-0.0181625163607,0.0,466.48350266262656,467.10729120229496,467.784733679062,467.7262196373034
2.1000000000000014,-0.374046146987,0.0208650040028,14.3820848371,1.35659601366e-05,0.0103806811896,0.0,-0.41648772012,-0.00585952886169,3.93900719854,-0.0467717501013,-0.0126051316565,0.0,445.9079041978504,446.3617814191305,448.2338455813569,446.4971107962161
2.1600000000000015,-0.399242690951,0.0205035194662,14.6204523804,6.28044830986,0.0094189222938,0.0,-0.42331374721,-0.00645967078164,4.00634521074,-0.044047102088,-0.0239497905405,0.0,441.7305282812684,440.79401920305776,441.1677669523985,441.3914481666753
2.2200000000000015,-0.424837837311,0.0200493688048,14.8638234578,6.2778561788,0.00884317015534,0.0,-0.429763096188,-0.00894415644617,4.10567332924,-0.04156420315,0.00968439332123,0.0,449.94414823265805,452.6591592402435,452.1409604157799,452.3399643395274
2.2800000000000016,-0.450804238404,0.0194001503172,15.1119786513,6.27557589743,0.00945081813036,0.0,-0.435839252682,-0.0129238412069,4.16594557734,-0.0316984124499,0.0109992084738,0.0,440.99500386429963,441.1034816445603,439.0992635065895,439.91628244268213
2.3400000000000016,-0.477141289452,0.0184749659661,15.363074639,6.27348613611,0.0104586323301,0.0,-0.442140674911,-0.0180989090596,4.20377833154,-0.0419687190731,0.0264121138164,0.0,433.39637570255314,434.6899476354081,433.5377274630999,432.6732778181508
2.4000000000000017,-0.503909262686,0.0171687958547,15.6193072342,6.2709747236,0.0122087104123,0.0,-0.45029831573,-0.0257037155541,4.33680502074,-0.0416341820991,0.0341764615252,0.0,463.23928982921655,463.8496949614195,463.53823144998415,463.5636601728699
2.4600000000000017,-0.531186441912,0.0153718887254,15.8819459983,6.26816285281,0.0142313113693,0.0,-0.459138727513,-0.0344495203697,4.41750201286,-0.0601905591923,0.0327606143834,0.0,448.6301694566418,448.5156284330357,449.2716338475269,447.7630223680526
2.520000000000002,-0.559067085235,0.0129545730996,16.1516665008,6.26412786413,0.0158023330738,0.0,-0.470407607291,-0.0465320639345,4.57256025046,-0.087635802754,0.00786828467122,0.0,473.0808513047434,471.1601898862567,472.5511920924951,470.4272091214508
2.580000000000002,-0.587596062142,0.00978739557385,16.4270878974,6.25881013651,0.0166777067762,0.0,-0.48062167623,-0.0595265160309,4.60799739629,-0.0906911464607,0.0254544796337,0.0,434.8909272443812,436.36156335493524,436.96194500153166,436.70044207068895
2.640000000000002,-0.616792176395,0.00569038654083,16.7065982016,6.25323885507,0.0190297580136,0.0,-0.492782144675,-0.0775915486257,4.70858027797,-0.0975730905623,0.0579104324415,0.0,455.3616207893749,457.95150055156273,457.58361758848923,457.02833676635237
2.700000000000002,-0.646701973607,0.000504251504669,16.9885425702,6.24708076106,0.0223626916405,0.0,-0.504499628527,-0.0957865902183,4.68961407296,-0.115395652864,0.0503517335773,0.0,420.61511154466615,419.9621664892174,419.9538706864147,418.3947922728425
2.760000000000002,-0.677458213013,-0.00602475023858,17.2731778517,6.2407382149,0.0252918681301,0.0,-0.521005118371,-0.122508940802,4.79773890472,-0.0912202844265,0.0455655414004,0.0,459.43044437013026,459.05214587162095,460.01276808412604,461.9136854018332
2.820000000000002,-0.709278442879,-0.0143068432992,17.5648012962,6.23534226527,0.0282937557022,0.0,-0.539959913016,-0.154110783012,4.92246916709,-0.0874755338192,0.0577278222331,0.0,466.59043489856583,467.5405071900122,465.041854134217,465.32875113002865
2.880000000000002,-0.74218078548,-0.0243927054792,17.8596639316,6.23008577487,0.0323454318953,0.0,-0.557109558516,-0.182532302453,4.90631013827,-0.0878745957189,0.0821498059451,0.0,422.6570038362178,424.76040833033716,422.1198506021194,422.078598550018
2.940000000000002,-0.776393528305,-0.0366090954398,18.1597518116,6.22524827634,0.0380637432613,0.0,-0.58390903959,-0.225212150178,5.09571961108,-0.0690778990338,0.113441216944,0.0,485.24381823401296,487.59391061145647,485.49424639959466,486.8978990086343
3.000000000000002,-0.812164755793,-0.0512116531098,18.4663767429,6.22105738876,0.044674241689,0.0,-0.60907316088,-0.261910140318,5.12490870655,-0.0714340092366,0.102684643172,0.0,441.00232414560253,440.1235941432513,438.67042256369473,438.4709120705622
3.0600000000000023,-0.849361680242,-0.0678134735631,18.7702920258,6.21667643624,0.0506268489805,0.0,-0.631270598855,-0.29181599107,5.00606829343,-0.0763817426219,0.0911604636884,0.0,390.5989600795143,389.532451558619,389.9400747815536,389.4725400772635
3.1200000000000023,-0.888245705758,-0.0866275278043,19.0723426604,6.21180784363,0.0558230091016,0.0,-0.665361952929,-0.335747348455,5.06195344187,-0.0929454183068,0.0754327906944,0.0,448.08864706903046,446.8141303646526,448.24404075380573,446.89035167448327
3.1800000000000024,-0.929167321198,-0.108039638109,19.3758785532,6.20668321437,0.0603850180383,0.0,-0.699086512263,-0.378446682342,5.0558505765,-0.0735003553851,0.0772079129294,0.0,428.51437660359517,428.67006167010226,427.22697790931795,428.87548292295105
3.2400000000000024,-0.972396317398,-0.132355108938,19.6823424392,6.20269071603,0.0650762717062,0.0,-0.742330191463,-0.432455476067,5.15904983276,-0.0553696579429,0.0800771070729,0.0,462.2754053833928,462.5060773734582,462.8336316971545,464.25536228902916
3.3000000000000025,-1.01820115934,-0.159845268776,19.9932117435,6.19973379635,0.0699493624986,0.0,-0.784938983916,-0.484153532662,5.20296527963,-0.0392703408572,0.0834065511709,0.0,445.5241426109827,445.8016264700279,445.1974596351127,446.51141105927405
3.3600000000000025,-1.06676584775,-0.190619124182,20.308239887,6.19718559184,0.0750310139211,0.0,-0.834363980732,-0.541845854066,5.29743217794,-0.049789685371,0.0871509863301,0.0,462.57630748053936,462.8766849440999,461.8296434387131,460.9981221357243
3.4200000000000026,-1.11822463789,-0.224707480308,20.6266045534,6.19394864582,0.0799453973077,0.0,-0.881381464286,-0.594697346358,5.31453366993,-0.0639306115376,0.0685379527447,0.0,439.5492125486246,438.00913341359535,439.7973935605416,438.6223529455765
3.4800000000000026,-1.17245987328,-0.261881252617,20.9443668178,6.19110681669,0.0840256307812,0.0,-0.926810588384,-0.644701983453,5.27761258102,-0.0261403429061,0.0669143588917,0.0,421.56889873775776,421.43231126414804,420.24479809776705,423.50643117480314
3.5400000000000027,-1.22976748554,-0.302398592499,21.2631645067,6.18934237457,0.0877382168352,0.0,-0.983796973416,-0.70600170408,5.34853865087,-0.0369060429431,0.0491870758999,0.0,456.5464007503217,455.132139014605,457.0476949773322,456.1884690135604
3.6000000000000028,-1.29021498041,-0.346257703743,21.5822641983,6.18781008594,0.0908224219105,0.0,-1.03138504998,-0.75613403983,5.28831281175,-0.00920144408124,0.0555022132556,0.0,413.62199127208066,414.17978413006074,414.09964606614744,416.5297389383099
3.660000000000003,-1.35368133045,-0.393261668619,21.8989585393,6.18727545275,0.0942089113485,0.0,-1.08445546353,-0.810717175391,5.26817033529,-0.00833501977129,0.0582560917226,0.0,427.96654412632745,428.2032226757392,427.1317478783594,427.2057636071664
